"C03227V03891","Townlands","TLIST(A1)","CensusYear","STATISTIC","Statistic Label","UNIT","VALUE"
"063175","Longford (Longford By), Tiranascragh, Co. Galway","2011","2011","CD155C7","Housing stock","Number","31"
"063175","Longford (Longford By), Tiranascragh, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","9.7"
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C1","Population","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C2","Males","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C3","Females","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"063176","Loobroe, Athenry, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C7","Housing stock","Number","0"
"063177","Loonaghtan (Kelly), Castleffrench, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C1","Population","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C2","Males","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C3","Females","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"063178","Loonaghtan (Mahon), Castleffrench, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C1","Population","Number","39"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C2","Males","Number","19"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C3","Females","Number","20"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","15"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","5"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","5"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C7","Housing stock","Number","20"
"063179","Looscaun, Drummin, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","25"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C1","Population","Number","52"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C2","Males","Number","26"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C3","Females","Number","26"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","26"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","5"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","5"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C7","Housing stock","Number","31"
"063180","Lough Cutra Demesne, Ardamullivan, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","16.1"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C1","Population","Number","19"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C2","Males","Number","7"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C3","Females","Number","12"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","5"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C7","Housing stock","Number","5"
"063181","Loughaclerybeg, Kilconnell, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C1","Population","Number","65"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C2","Males","Number","33"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C3","Females","Number","32"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","27"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","15"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","14"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C7","Housing stock","Number","42"
"063182","Loughaconeera, Owengowla, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","33.3"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C7","Housing stock","Number","0"
"063183","Loughanspark, Claretuam, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C1","Population","Number","11"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C2","Males","Number","7"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C3","Females","Number","4"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","7"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C7","Housing stock","Number","9"
"063184","Loughatorick North, Loughatorick, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","22.2"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C1","Population","Number","14"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C2","Males","Number","7"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C3","Females","Number","7"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","5"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","8"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","7"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C7","Housing stock","Number","13"
"063185","Loughatorick South, Loughatorick, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","53.8"
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C1","Population","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C2","Males","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C3","Females","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"063186","Loughaun, Kilteskill, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C7","Housing stock","Number","1"
"063187","Loughauna, Derrylea, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","100"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C1","Population","Number","12"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C2","Males","Number","6"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C3","Females","Number","6"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","5"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C7","Housing stock","Number","5"
"063188","Loughaunawadda, Kiltartan, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C1","Population","Number","450"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C2","Males","Number","225"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C3","Females","Number","225"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","155"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","31"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","26"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C7","Housing stock","Number","186"
"063189","Loughaunbeg, Selerna, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","14"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C1","Population","Number","18"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C2","Males","Number","12"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C3","Females","Number","6"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","7"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C7","Housing stock","Number","8"
"063190","Loughaunboy, Castleffrench, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","12.5"
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C1","Population","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C2","Males","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C3","Females","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"063191","Loughaunbrean (Clonmacnowen By), Clontuskert, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C1","Population","Number","6"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C2","Males","Number","3"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C3","Females","Number","3"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","3"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C7","Housing stock","Number","4"
"063192","Loughaunbrean (Kilconnell By), Kilconnell, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","25"
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C1","Population","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C2","Males","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C3","Females","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"063193","Loughaunenaghan, Aughrim, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"063194","Loughaunnavaag, Killaan, Co. Galway","2011","2011","CD155C1","Population","Number","11"
"063194","Loughaunnavaag, Killaan, Co. Galway","2011","2011","CD155C2","Males","Number","4"
"063194","Loughaunnavaag, Killaan, Co. Galway","2011","2011","CD155C3","Females","Number","7"
"063194","Loughaunnavaag, Killaan, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","5"
